index,user_id,date,comment
4128,flightnurse,"March 31, 2012 8:29AM","Graphic it appears most gear-heads had a mustang at one time. I'm no different,had a nice 65 and 70 Boss 302. I miss the Boss...I'm sure you could get in the mid 4's with the car with a little work, there are many aftermarket companies that have goodies for your car, just depends on how deep your pockets are, really.http://www.youtube.com/watch?v=BSOTgmhhlqgFed, I'm sure the guys who buy a M car new, really don't car that with less money a lesser BMW can beat it...FN"
4129,flightnurse,"March 31, 2012 4:33PM","I have to agree, listening to the V8 at 8K has a nice sound to it, but then again having a plain jane 335i keep the police away too."
4130,graphicguy,"April 2, 2012 4:27AM","flightnurse....yeah....we saw a lot of Mustangs at the track.....Cameros, too  Ours was a poor excuse for a Mustang.  The body was a mess.  We took out every and any thing that had weight to it.  We got to the point where the body looked like aluminum foil on the inside.We spent most of our effort with the 302, performance heads, exhaust, etc.  We trailered it to the track and trailered it home.  I wish I still had the money I put into that heap.  But, it was fast.  And, we had an awfully good time messing with it over the years.It sat in my buddy's back yard for a few years.  Finally, his wife told him he either had to use it, or lose it.  We sold the drivetrain complete.  But, we parted out the rest of what was left of it.  I think there are actually two boxes of parts left of it still sitting in his garage.Went to that same track 2-3 years ago just to watch.  In addition to Cameros, Firebirds and Mustangs, we saw a lot of WRXs, EVOs, a few of those recent half hearted GM attempts to revive the dead again Pontiac GTOs.The WRXs and EVOs should stick to motor cross.  We saw more than one of each blow up on the track.  The Fast and Furious crowd think that putting a NOS system in them is all it takes.  You could tell when they injected them....they'd get a 50 yard burst, a big ""POW"" and then lots of smoke and limping away."
4131,stickguy,"April 2, 2012 7:59AM","I still get a laugh out of the people that try to make a NA 328 out to be some kind of slug that can barely get out of it's own way. Unless you are out on a track (and I mean a real track, not auto-x) it is still (even an AWD slushbox) scary fast, when you are talking about driving in the real world.Going back a few years, my (sons) 2000 Acura TL is also a ticket magnet.  that car just loves to cruise fast.  75 seems to be it's natural loafing sweet spot, and if you don't pay a lot of attention it will creep right up to 90 without noticing it.Was like that since new according to my sister (the original owner) and will still do it now with 162K on the clock.  Good thing my son is religious about using CC coming down from the north country (there is a whole lotta nothing on I81 and the NE extension of the PA turnpike, and you could easily cruise at 100)"
4132,sweendogy,"April 2, 2012 5:57PM","From a standstill to 60 in 6.5, in auto-  fast sure but new wrangler does the same sprint to 60 in 6.7- and I would say that's ""scary fast"" given the fact it's a tin box on stilts. Let's remember the car starts at 37k without options - again nice car but it's not end all be all- certainly not in automatic form and certainly not for the inflated msrp.  I would equate this car to Kentucky basketball Always a good team, wins the championship a lot  - but doesn't play by the rules- entry level sedan should not cost this much new."
4133,sweendogy,"April 3, 2012 8:42AM","buddy i really took a deep dive and compaired the jeep to a bmw, buddy- what I did say that that jeep is almost as fast as the bmw to 60, and its scary fast given the structure.  (pretty clear where I was going with this) Sure it does not belong here, but on the thread you speak of- we have all talked m3's, porsche, Boss 302s -  all within the last month..  If you dont like what I wrote fine but you have added nothing but an insult, buddy.Waters warm and I love to swim."
4134,graphicguy,"March 19, 2012 6:01AM","renssils...your TL isn't bad.  Your dealer is, however.What are they talking about that your A/C is only covered for 12 months?  That's false.  I'd be reporting the back to Acura Customer Care and let them deal with the dealership.  In the interim, I'd take it to another dealer for service.BTW....the clock is smack dab in the middle of the center stack.  Hard to miss!"
4135,ivan_99,"March 19, 2012 8:04AM","Very true, and some dealers are more than willing to comply.I remember a few years ago a Volvo dealer was willing to give me a car for the weekend to see how I liked it.Some issues are easier to forgive during a test drive; even an extended one.  I wish I had more headroom.  I didn't grow...and the car didn't get smaller, but I now wish my head didn't brush up against the headliner.  My next car will have more headroom...like my kids...sometimes the lessons are painful before they are learned"
4136,sweendogy,"March 19, 2012 10:01AM",i agree i think its more dealership then specific car company-- for the G I bought the dealer actually came to my home and we test drove a car around my town for almost 2 hrs -- I was able to take it on the highway and do the local stops I would usually do. Great way to buy a car-
4137,nyccarguy,"March 24, 2012 7:19PM","When we were blessed with having our 3rd child, we needed a bigger vehicle with the ability to handle New England winters, haul kids' stuff, and hold at least 3 (our vey are they big) child safety seats.  We bought a 2011 Pilot. Given the fact that the TSX was less than 2 years old at the time I didn't want to take a steep depreciation hit, so I kept it, made the Pilot my wife's daily driver, & put my beloved Prelude into semi retirement.So on Thursday night, I traded in my TSX for a 2011 BMW 328xi.So far I'm completely blown out of the water about how well this car drives.  I hate to sound like I've been reading too much Car & Driver, but the steering is perfectly weighted (nice & heavy, how it should be) & telepathic.I love the chassis' balance.  Driving a car with RWD just feels very natural.  The inline 6 is just so amazingly smooth.  The brakes are strong.  Suspension tuning is wonderful.  Firm & solid, but nowhere near uncomfortable.My Acura was a nice car.  Excellent fit & finish.  The 2.4L 4 banger loves to rev.  The transmission is crisp and doesn't struggle keeping the engine in its sweet spot.  The suspension is tuned to allow road feel.  It's good, until I drove the 3er.The electric power steering is artificial and lifeless.  The brakes are weak."
4138,sweendogy,"March 25, 2012 4:25AM",Brad I  know we have had battles in the past over the tsx- so given the wide performance gap between the BMW (the standard) and the Acura - does it truly belong in this group?
4139,nyccarguy,"March 25, 2012 6:03PM","The hosts won't take it down, no matter how much you scream.  I think the Acura for this group should be the TL/SH AWD.  I really don't think any car in this class actually ""competes"" with the BMW.  I'm that impressed.  However, there are many who don't put the premium on driving dynamics that those of us here do."
